source,period,Label,count,total_count
58781,2016-01-13,-1,1,1
58781,2015-08-11,-1,1,1
58781,2015-08-13,-1,1,1
58781,2015-08-19,-1,1,1
58781,2015-08-20,-1,1,1
58781,2015-08-22,-1,1,1
58781,2015-08-30,-1,1,1
58781,2015-09-10,-1,1,1
58781,2015-09-18,-1,1,1
58781,2015-11-20,-1,1,1
58781,2015-11-29,-1,1,1
58781,2015-12-04,-1,1,1
58781,2015-12-15,-1,1,1
58781,2015-12-22,-1,1,1
58781,2015-12-28,-1,1,1
58781,2016-01-08,-1,1,1
2478,2014-05-10,-1,1,1
2478,2014-05-17,-1,1,1
2478,2014-06-13,-1,1,1
2458,2016-04-20,-1,1,1
2458,2016-04-22,-1,1,1
2458,2016-05-16,-1,1,1
2458,2016-07-13,-1,1,1
2458,2016-09-22,-1,1,1
2460,2016-07-20,-1,1,1
58836,2015-02-01,-1,1,1
58781,2016-01-18,-1,1,1
58781,2016-01-24,-1,1,1
58781,2016-01-26,-1,1,1
58781,2016-01-29,-1,1,1
58781,2016-02-03,-1,1,1
58781,2016-02-06,-1,1,1
58781,2016-02-08,-1,1,1
58781,2016-02-22,-1,1,1
58781,2016-02-26,-1,1,1
58781,2016-03-08,-1,1,1
58781,2016-03-10,-1,1,1
58781,2016-03-14,-1,1,1
58781,2016-03-15,-1,1,1
58781,2016-03-20,-1,1,1
58781,2015-11-11,-1,1,1
58851,2016-08-09,-1,1,1
58781,2016-03-25,-1,1,1
58781,2016-03-27,-1,1,1
58781,2016-04-04,-1,1,1
58781,2016-04-08,-1,1,1
58781,2016-04-09,-1,1,1
58781,2016-04-11,-1,1,1
58781,2016-04-16,-1,1,1
58781,2016-04-23,-1,1,1
58781,2016-04-24,-1,1,1
58800,2016-02-11,-1,1,1
58814,2017-03-03,-1,1,1
58817,2017-02-06,-1,1,1
58832,2016-11-23,-1,1,1
58832,2017-01-14,-1,1,1
58836,2014-11-24,-1,1,1
58860,2016-08-12,-1,1,1
58836,2015-02-09,-1,1,1
58836,2015-06-19,-1,1,1
58836,2015-07-14,-1,1,1
58836,2015-11-07,-1,1,1
58836,2016-02-20,-1,1,1
58836,2016-03-17,-1,1,1
58836,2016-10-18,-1,1,1
58849,2017-01-16,-1,1,1
58851,2016-04-25,-1,1,1
58851,2016-05-03,-1,1,1
58851,2016-05-10,-1,1,1
58851,2016-05-11,-1,1,1
58851,2016-06-07,-1,1,1
58851,2016-06-08,-1,1,1
58851,2016-07-22,-1,1,1
58894,2015-06-15,-1,1,1
58894,2015-09-28,-1,1,1
58894,2016-08-16,-1,1,1
58851,2016-08-26,-1,1,1
58851,2016-09-03,-1,1,1
58851,2016-09-06,-1,1,1
58851,2016-10-12,-1,1,1
58851,2016-10-13,-1,1,1
58851,2016-10-14,-1,1,1
58851,2016-11-15,-1,1,1
58851,2017-02-26,-1,1,1
58854,2014-11-12,-1,1,1
58854,2015-06-03,-1,1,1
58854,2016-05-04,-1,1,1
58854,2017-04-26,-1,1,1
58859,2014-05-24,-1,1,1
58942,2015-11-08,-1,1,1
58942,2017-01-05,-1,1,1
58947,2016-06-09,-1,1,1
58861,2015-12-16,-1,1,1
58861,2016-02-01,-1,1,1
58862,2014-02-21,-1,1,1
58870,2014-12-09,-1,1,1
58875,2014-06-11,-1,1,1
58884,2015-03-04,-1,1,1
58888,2015-06-14,-1,1,1
58888,2015-08-15,-1,1,1
58888,2015-12-16,-1,1,1
58888,2016-02-08,-1,1,1
58889,2014-01-02,-1,1,1
58893,2014-07-27,-1,1,1
58894,2014-11-11,-1,1,1
59045,2016-04-25,-1,1,1
59045,2016-05-08,-1,1,1
59045,2016-05-09,-1,1,1
58894,2016-12-03,-1,1,1
58894,2017-04-19,-1,1,1
58901,2015-09-24,-1,1,1
58909,2014-02-18,-1,1,1
58909,2014-05-28,-1,1,1
58909,2014-07-26,-1,1,1
58909,2015-05-06,-1,1,1
58909,2015-05-15,-1,1,1
58909,2015-06-27,-1,1,1
58928,2015-11-06,-1,1,1
58935,2015-09-22,-1,1,1
58935,2016-09-08,-1,1,1
58942,2015-08-14,-1,1,1
59045,2016-08-12,-1,1,1
59045,2016-08-13,-1,1,1
59045,2016-08-17,-1,1,1
59045,2016-08-18,-1,1,1
59045,2016-08-23,-1,1,1
58956,2016-11-19,-1,1,1
58972,2016-10-14,-1,1,1
58996,2015-01-16,-1,1,1
58996,2015-05-28,-1,1,1
58996,2016-02-22,-1,1,1
58996,2016-09-18,-1,1,1
59005,2015-07-15,-1,1,1
59019,2014-12-29,-1,1,1
59045,2015-12-01,-1,1,1
59045,2016-03-14,-1,1,1
59045,2016-04-22,-1,1,1
59045,2016-11-01,-1,1,1
59045,2016-11-19,-1,1,1
59045,2016-12-05,-1,1,1
59045,2016-12-25,-1,1,1
59045,2016-12-29,-1,1,1
59045,2017-01-02,-1,1,1
59045,2016-05-27,-1,1,1
59045,2016-06-01,-1,1,1
59045,2016-06-05,-1,1,1
59045,2016-06-16,-1,1,1
59045,2016-06-24,-1,1,1
59045,2016-07-18,-1,1,1
59045,2016-07-21,-1,1,1
59045,2016-07-22,-1,1,1
59045,2016-07-24,-1,1,1
59045,2016-07-31,-1,1,1
59045,2017-02-14,-1,1,1
59045,2017-02-19,-1,1,1
59045,2017-02-21,-1,1,1
59045,2017-02-24,-1,1,1
59045,2017-02-25,-1,1,1
59045,2017-03-11,-1,1,1
59045,2017-03-14,-1,1,1
59045,2017-03-17,-1,1,1
59045,2016-09-08,-1,1,1
59045,2016-09-10,-1,1,1
59045,2016-09-22,-1,1,1
59045,2016-09-26,-1,1,1
59045,2016-10-03,-1,1,1
59045,2016-10-08,-1,1,1
59045,2016-10-23,-1,1,1
59045,2016-10-26,-1,1,1
59047,2016-03-22,-1,1,1
59057,2014-02-21,-1,1,1
59057,2015-07-02,-1,1,1
59059,2016-01-07,-1,1,1
59065,2016-07-01,-1,1,1
59079,2015-04-04,-1,1,1
59080,2014-02-14,-1,1,1
59095,2014-03-27,-1,1,1
59045,2017-01-05,-1,1,1
59045,2017-01-16,-1,1,1
59045,2017-01-22,-1,1,1
59045,2017-01-23,-1,1,1
59045,2017-01-30,-1,1,1
59045,2017-02-04,-1,1,1
59045,2017-02-10,-1,1,1
59045,2017-02-13,-1,1,1
59190,2017-04-14,-1,1,1
59191,2014-05-07,-1,1,1
59191,2015-05-05,-1,1,1
59191,2016-04-25,-1,1,1
59193,2014-02-24,-1,1,1
59193,2014-04-24,-1,1,1
59193,2015-02-23,-1,1,1
59193,2015-05-07,-1,1,1
59045,2017-03-21,-1,1,1
59045,2017-03-29,-1,1,1
59045,2017-04-08,-1,1,1
59045,2017-04-10,-1,1,1
59045,2017-04-12,-1,1,1
59045,2017-04-13,-1,1,1
59045,2017-04-16,-1,1,1
59047,2016-03-21,-1,1,1
59193,2017-04-07,-1,1,1
59194,2014-11-23,-1,1,1
59194,2017-04-27,-1,1,1
59196,2015-03-07,-1,1,1
59196,2015-04-15,-1,1,1
59196,2015-11-02,-1,1,1
59196,2016-07-24,-1,1,1
59199,2016-05-30,-1,1,1
59202,2015-11-15,-1,1,1
59095,2016-12-13,-1,1,1
59095,2016-12-26,-1,1,1
59110,2014-11-17,-1,1,1
59112,2016-12-23,-1,1,1
59125,2016-11-24,-1,1,1
59133,2014-12-26,-1,1,1
59158,2014-10-16,-1,1,1
2418,2016-08-31,-1,1,1
2419,2014-04-01,-1,1,1
2419,2014-11-29,-1,1,1
2419,2016-11-17,-1,1,1
2419,2016-12-19,-1,1,1
2419,2017-01-15,-1,1,1
2427,2016-03-11,-1,1,1
2431,2016-05-10,-1,1,1
2434,2015-09-04,-1,1,1
59227,2015-07-14,-1,1,1
59227,2015-08-18,-1,1,1
59227,2016-01-04,-1,1,1
59228,2016-05-17,-1,1,1
59193,2016-03-31,-1,1,1
59193,2016-05-24,-1,1,1
59193,2016-09-18,-1,1,1
59276,2015-04-11,-1,1,1
59276,2015-04-23,-1,1,1
59276,2015-04-24,-1,1,1
59202,2016-11-30,-1,1,1
59203,2016-07-08,-1,1,1
59206,2015-08-17,-1,1,1
59213,2015-01-26,-1,1,1
59225,2016-08-29,-1,1,1
59227,2015-05-28,-1,1,1
2461,2015-06-29,-1,1,1
2461,2016-01-27,-1,1,1
2475,2016-08-27,-1,1,1
2475,2016-08-29,-1,1,1
2411,2016-07-27,-1,1,1
2411,2017-02-22,-1,1,1
2417,2015-04-30,-1,1,1
59276,2015-07-12,-1,1,1
59276,2015-07-15,-1,1,1
59276,2015-07-25,-1,1,1
59276,2015-07-29,-1,1,1
59228,2016-11-26,-1,1,1
59245,2015-08-05,-1,1,1
59247,2016-03-28,-1,1,1
59252,2016-08-14,-1,1,1
59272,2015-06-28,-1,1,1
59276,2014-02-22,-1,1,1
59276,2014-12-23,-1,1,1
59276,2015-01-20,-1,1,1
59276,2015-02-02,-1,1,1
59276,2015-02-10,-1,1,1
59276,2015-03-12,-1,1,1
59276,2015-04-04,-1,1,1
2371,2015-03-26,-1,1,1
2382,2014-08-06,-1,1,1
2382,2014-12-15,-1,1,1
2382,2016-05-26,-1,1,1
59276,2015-09-30,-1,1,1
59276,2015-10-07,-1,1,1
59276,2015-10-08,-1,1,1
59276,2015-10-09,-1,1,1
59276,2015-05-04,-1,1,1
59276,2015-05-13,-1,1,1
59276,2015-05-18,-1,1,1
59276,2015-05-25,-1,1,1
59276,2015-06-09,-1,1,1
59276,2015-06-10,-1,1,1
59276,2015-06-25,-1,1,1
59276,2015-06-28,-1,1,1
59276,2015-08-10,-1,1,1
59276,2015-08-27,-1,1,1
59276,2015-08-28,-1,1,1
59276,2015-08-30,-1,1,1
59276,2015-09-03,-1,1,1
2443,2017-04-27,-1,1,1
2458,2014-07-25,-1,1,1
2458,2014-10-29,-1,1,1
2458,2015-08-09,-1,1,1
2335,2016-10-22,-1,1,1
2338,2016-12-19,-1,1,1
2340,2015-07-11,-1,1,1
2345,2016-09-26,-1,1,1
2345,2016-11-09,-1,1,1
2352,2016-01-03,-1,1,1
2364,2015-06-27,-1,1,1
59276,2016-01-31,-1,1,1
59276,2016-02-04,-1,1,1
59276,2015-10-10,-1,1,1
59276,2015-10-12,-1,1,1
59276,2015-10-27,-1,1,1
59276,2015-11-01,-1,1,1
59276,2015-11-04,-1,1,1
59276,2015-11-07,-1,1,1
59276,2015-11-08,-1,1,1
59276,2015-11-12,-1,1,1
59276,2015-11-17,-1,1,1
59276,2015-11-21,-1,1,1
59276,2015-11-25,-1,1,1
59276,2015-11-27,-1,1,1
59276,2015-12-02,-1,1,1
59276,2015-12-04,-1,1,1
59276,2016-03-30,-1,1,1
59276,2016-04-03,-1,1,1
59276,2016-04-07,-1,1,1
59276,2016-04-14,-1,1,1
59276,2016-04-15,-1,1,1
59276,2016-04-17,-1,1,1
59276,2015-12-06,-1,1,1
59276,2015-12-09,-1,1,1
59276,2015-12-12,-1,1,1
59276,2015-12-22,-1,1,1
59276,2015-12-24,-1,1,1
59276,2016-01-02,-1,1,1
59276,2016-01-07,-1,1,1
59276,2016-01-08,-1,1,1
59276,2016-01-18,-1,1,1
59276,2016-01-29,-1,1,1
2320,2014-02-02,-1,1,1
2320,2017-03-07,-1,1,1
2326,2014-12-23,-1,1,1
2331,2016-08-11,-1,1,1
2335,2014-07-26,-1,1,1
2335,2015-04-13,-1,1,1
2335,2015-07-14,-1,1,1
59276,2016-06-11,-1,1,1
59276,2016-06-12,-1,1,1
59276,2016-02-16,-1,1,1
59276,2016-02-25,-1,1,1
59276,2016-02-29,-1,1,1
59276,2016-03-02,-1,1,1
59276,2016-03-03,-1,1,1
59276,2016-03-11,-1,1,1
59276,2016-03-21,-1,1,1
59276,2016-05-13,-1,1,1
59276,2016-05-15,-1,1,1
59276,2016-05-26,-1,1,1
59276,2016-05-28,-1,1,1
59276,2016-06-02,-1,1,1
59276,2016-06-03,-1,1,1
59276,2016-06-05,-1,1,1
2401,2014-11-14,-1,1,1
2411,2014-03-08,-1,1,1
2411,2014-07-06,-1,1,1
2411,2015-04-06,-1,1,1
2317,2015-05-27,-1,1,1
2317,2015-06-24,-1,1,1
2317,2015-06-25,-1,1,1
2317,2015-07-23,-1,1,1
2317,2015-12-15,-1,1,1
59276,2016-10-05,-1,1,1
59276,2016-10-06,-1,1,1
59276,2016-10-09,-1,1,1
59276,2016-10-11,-1,1,1
59276,2016-07-04,-1,1,1
59276,2016-07-16,-1,1,1
59276,2016-07-17,-1,1,1
59276,2016-07-22,-1,1,1
59276,2016-07-23,-1,1,1
59276,2016-07-25,-1,1,1
59276,2016-08-01,-1,1,1
59276,2016-08-08,-1,1,1
59276,2016-08-14,-1,1,1
59276,2016-04-20,-1,1,1
59276,2016-04-24,-1,1,1
59276,2016-05-04,-1,1,1
59276,2016-12-08,-1,1,1
59276,2016-12-09,-1,1,1
59276,2016-12-10,-1,1,1
59276,2016-12-15,-1,1,1
59276,2016-12-20,-1,1,1
59276,2016-12-22,-1,1,1
59276,2016-12-29,-1,1,1
59276,2017-01-02,-1,1,1
59276,2016-08-31,-1,1,1
59276,2016-09-14,-1,1,1
59276,2016-09-17,-1,1,1
59276,2016-09-18,-1,1,1
59276,2016-09-27,-1,1,1
59276,2016-09-28,-1,1,1
59276,2016-09-29,-1,1,1
59276,2016-10-01,-1,1,1
59276,2017-02-08,-1,1,1
59276,2017-02-17,-1,1,1
59276,2017-02-21,-1,1,1
59276,2017-02-23,-1,1,1
59276,2017-02-25,-1,1,1
59276,2017-02-26,-1,1,1
59276,2017-03-08,-1,1,1
59276,2017-03-28,-1,1,1
59276,2016-10-17,-1,1,1
59276,2016-10-24,-1,1,1
59276,2016-10-30,-1,1,1
59276,2016-10-31,-1,1,1
59276,2016-11-09,-1,1,1
59276,2016-11-17,-1,1,1
59276,2016-11-23,-1,1,1
59276,2016-11-30,-1,1,1
2300,2017-03-07,-1,1,1
2300,2017-03-17,-1,1,1
2300,2017-03-23,-1,1,1
2300,2017-03-25,-1,1,1
2300,2017-03-31,-1,1,1
2300,2017-04-04,-1,1,1
2300,2017-04-10,-1,1,1
2300,2017-04-12,-1,1,1
59285,2014-04-04,-1,1,1
59290,2016-07-17,-1,1,1
59296,2015-02-23,-1,1,1
59308,2016-12-31,-1,1,1
59276,2017-01-03,-1,1,1
59276,2017-01-19,-1,1,1
59276,2017-01-31,-1,1,1
59276,2017-02-02,-1,1,1
59363,2015-10-21,-1,1,1
59363,2016-06-02,-1,1,1
59363,2016-06-29,-1,1,1
59276,2017-03-30,-1,1,1
59276,2017-04-02,-1,1,1
59276,2017-04-07,-1,1,1
59276,2017-04-08,-1,1,1
59276,2017-04-10,-1,1,1
59276,2017-04-11,-1,1,1
59276,2017-04-18,-1,1,1
59276,2017-04-21,-1,1,1
2335,2015-10-09,-1,1,1
2335,2016-02-05,-1,1,1
2335,2016-03-24,-1,1,1
2335,2016-05-18,-1,1,1
2300,2017-03-06,-1,1,1
59402,2017-04-12,-1,1,1
59402,2017-04-24,-1,1,1
59403,2016-12-28,-1,1,1
59319,2015-11-11,-1,1,1
59326,2014-12-21,-1,1,1
59333,2015-03-16,-1,1,1
59333,2015-09-09,-1,1,1
59333,2016-02-03,-1,1,1
59339,2016-06-08,-1,1,1
59340,2015-06-10,-1,1,1
59348,2015-02-14,-1,1,1
59348,2015-03-19,-1,1,1
59348,2015-10-26,-1,1,1
59348,2016-09-17,-1,1,1
59358,2014-12-03,-1,1,1
59363,2014-07-05,-1,1,1
59438,2016-05-26,-1,1,1
59438,2016-08-23,-1,1,1
59438,2016-08-27,-1,1,1
59438,2016-08-30,-1,1,1
59363,2017-02-12,-1,1,1
59363,2017-04-27,-1,1,1
59364,2016-05-25,-1,1,1
59368,2017-02-15,-1,1,1
59387,2016-11-24,-1,1,1
59391,2017-04-15,-1,1,1
59395,2014-07-20,-1,1,1
59402,2017-02-18,-1,1,1
59402,2017-03-05,-1,1,1
59402,2017-03-18,-1,1,1
59402,2017-03-26,-1,1,1
59402,2017-03-28,-1,1,1
59475,2014-11-12,-1,1,1
59475,2014-11-26,-1,1,1
59475,2014-11-30,-1,1,1
59475,2014-12-02,-1,1,1
59409,2015-01-21,-1,1,1
59430,2015-01-12,-1,1,1
59438,2015-04-07,-1,1,1
59438,2015-05-29,-1,1,1
59438,2015-06-18,-1,1,1
59438,2015-09-03,-1,1,1
59438,2015-09-30,-1,1,1
59438,2015-12-27,-1,1,1
59438,2016-01-20,-1,1,1
59438,2016-03-31,-1,1,1
59438,2016-04-30,-1,1,1
59438,2016-05-22,-1,1,1
59475,2015-12-16,-1,1,1
59475,2015-12-26,-1,1,1
59475,2016-01-09,-1,1,1
59475,2016-01-25,-1,1,1
59475,2016-04-03,-1,1,1
59438,2016-12-15,-1,1,1
59438,2017-03-09,-1,1,1
59438,2017-03-15,-1,1,1
59442,2016-04-14,-1,1,1
59445,2015-12-06,-1,1,1
59445,2016-04-24,-1,1,1
59447,2016-09-20,-1,1,1
59447,2017-03-29,-1,1,1
59475,2014-07-24,-1,1,1
59475,2014-10-26,-1,1,1
59475,2014-11-03,-1,1,1
59505,2017-02-21,-1,1,1
59505,2017-02-22,-1,1,1
59505,2017-04-04,-1,1,1
59533,2016-12-03,-1,1,1
59533,2016-12-13,-1,1,1
59475,2014-12-04,-1,1,1
59475,2014-12-20,-1,1,1
59475,2015-01-03,-1,1,1
59475,2015-01-16,-1,1,1
59475,2015-01-29,-1,1,1
59475,2015-03-30,-1,1,1
59475,2015-07-16,-1,1,1
59475,2015-07-24,-1,1,1
59475,2015-08-10,-1,1,1
59475,2015-08-11,-1,1,1
59475,2015-08-12,-1,1,1
59564,2014-07-19,-1,1,1
59564,2014-10-11,-1,1,1
59564,2015-10-11,-1,1,1
59564,2016-07-22,-1,1,1
59564,2016-10-04,-1,1,1
59475,2016-04-25,-1,1,1
59475,2016-06-09,-1,1,1
59475,2017-01-08,-1,1,1
59475,2017-02-17,-1,1,1
59475,2017-03-21,-1,1,1
59477,2017-01-01,-1,1,1
59477,2017-01-04,-1,1,1
59477,2017-01-08,-1,1,1
59479,2015-08-27,-1,1,1
59505,2016-12-27,-1,1,1
59505,2017-02-13,-1,1,1
59597,2015-05-21,-1,1,1
59597,2015-06-01,-1,1,1
59597,2015-06-06,-1,1,1
59597,2015-06-18,-1,1,1
59597,2015-06-24,-1,1,1
59533,2017-04-03,-1,1,1
59534,2014-04-11,-1,1,1
59558,2017-01-23,-1,1,1
59559,2016-01-14,-1,1,1
59564,2014-01-28,-1,1,1
59564,2014-03-12,-1,1,1
59564,2014-03-18,-1,1,1
59564,2014-04-02,-1,1,1
59564,2014-06-02,-1,1,1
59564,2014-06-14,-1,1,1
59564,2014-07-05,-1,1,1
59597,2016-08-31,-1,1,1
59597,2016-09-15,-1,1,1
59597,2016-09-22,-1,1,1
59597,2016-11-16,-1,1,1
59597,2017-01-07,-1,1,1
59597,2017-02-23,-1,1,1
59564,2016-12-26,-1,1,1
59564,2017-04-01,-1,1,1
59576,2014-07-25,-1,1,1
59582,2015-03-07,-1,1,1
59582,2015-08-29,-1,1,1
59585,2014-09-17,-1,1,1
59585,2016-05-07,-1,1,1
59588,2015-02-24,-1,1,1
59597,2014-10-26,-1,1,1
59597,2015-03-28,-1,1,1
59644,2015-12-02,-1,1,1
59650,2014-04-21,-1,1,1
59650,2014-05-05,-1,1,1
59650,2014-06-16,-1,1,1
59650,2014-07-13,-1,1,1
59650,2014-08-15,-1,1,1
59597,2015-06-30,-1,1,1
59597,2015-08-17,-1,1,1
59597,2015-08-22,-1,1,1
59597,2015-12-11,-1,1,1
59597,2016-01-16,-1,1,1
59597,2016-02-22,-1,1,1
59597,2016-03-13,-1,1,1
59597,2016-05-07,-1,1,1
59597,2016-05-31,-1,1,1
59597,2016-07-18,-1,1,1
2300,2017-01-27,-1,1,1
2300,2017-01-30,-1,1,1
2300,2017-01-31,-1,1,1
2300,2017-02-07,-1,1,1
2300,2017-02-19,-1,1,1
59653,2016-10-13,-1,1,1
59653,2017-04-24,-1,1,1
59665,2017-03-11,-1,1,1
59683,2016-11-15,-1,1,1
59597,2017-04-08,-1,1,1
59597,2017-04-10,-1,1,1
59607,2014-04-05,-1,1,1
59616,2015-03-05,-1,1,1
59623,2016-10-07,-1,1,1
59639,2014-08-20,-1,1,1
59639,2015-01-05,-1,1,1
59727,2016-03-06,-1,1,1
59740,2016-10-03,-1,1,1
59650,2014-09-02,-1,1,1
59650,2014-11-20,-1,1,1
59650,2015-10-11,-1,1,1
59650,2016-01-02,-1,1,1
59653,2014-08-25,-1,1,1
59653,2015-07-16,-1,1,1
2300,2017-04-20,-1,1,1
2300,2017-04-26,-1,1,1
2303,2016-10-11,-1,1,1
2317,2015-05-20,-1,1,1
2300,2017-01-17,-1,1,1
2300,2017-01-19,-1,1,1
2300,2017-01-22,-1,1,1
2300,2017-01-25,-1,1,1
59790,2016-05-28,-1,1,1
59790,2016-10-04,-1,1,1
59797,2017-03-30,-1,1,1
59689,2016-09-21,-1,1,1
59689,2016-09-29,-1,1,1
59693,2016-11-04,-1,1,1
59698,2017-04-26,-1,1,1
59703,2014-01-17,-1,1,1
59703,2014-01-18,-1,1,1
59710,2015-09-17,-1,1,1
59726,2014-07-29,-1,1,1
59726,2014-12-05,-1,1,1
59726,2015-05-01,-1,1,1
59726,2015-12-30,-1,1,1
59726,2017-01-11,-1,1,1
59726,2017-04-12,-1,1,1
59807,2016-08-12,-1,1,1
59809,2014-04-11,-1,1,1
59810,2015-10-05,-1,1,1
59740,2017-04-15,-1,1,1
59747,2014-01-13,-1,1,1
59747,2016-11-13,-1,1,1
59747,2016-11-16,-1,1,1
59747,2017-01-07,-1,1,1
59765,2017-03-08,-1,1,1
59770,2016-01-01,-1,1,1
59772,2015-10-30,-1,1,1
59773,2016-01-05,-1,1,1
59790,2014-08-22,-1,1,1
59790,2014-12-02,-1,1,1
59790,2015-07-03,-1,1,1
59790,2015-11-28,-1,1,1
2300,2016-12-04,-1,1,1
2300,2016-12-21,-1,1,1
2300,2016-12-29,-1,1,1
59801,2017-02-18,-1,1,1
59805,2015-01-01,-1,1,1
59805,2015-03-30,-1,1,1
59805,2015-05-27,-1,1,1
59805,2015-07-13,-1,1,1
59805,2015-09-24,-1,1,1
59805,2015-10-08,-1,1,1
59805,2015-10-17,-1,1,1
59805,2015-10-20,-1,1,1
59805,2015-10-28,-1,1,1
59805,2015-11-03,-1,1,1
59805,2016-01-08,-1,1,1
59805,2016-04-23,-1,1,1
59819,2016-06-01,-1,1,1
59819,2017-02-17,-1,1,1
59833,2015-01-19,-1,1,1
59835,2014-07-27,-1,1,1
59835,2014-08-26,-1,1,1
59835,2015-01-14,-1,1,1
59845,2014-02-11,-1,1,1
2300,2017-02-21,-1,1,1
2300,2017-02-23,-1,1,1
2300,2017-02-25,-1,1,1
2300,2017-03-02,-1,1,1
2300,2016-10-25,-1,1,1
2300,2016-10-28,-1,1,1
2300,2016-10-29,-1,1,1
2300,2016-11-05,-1,1,1
2300,2016-11-08,-1,1,1
2300,2016-08-21,-1,1,1
2300,2016-08-25,-1,1,1
59865,2014-01-12,-1,1,1
59865,2014-01-17,-1,1,1
2300,2017-01-05,-1,1,1
2300,2017-01-09,-1,1,1
2300,2017-01-10,-1,1,1
2300,2017-01-12,-1,1,1
2300,2016-09-08,-1,1,1
2300,2016-09-13,-1,1,1
2300,2016-09-19,-1,1,1
2300,2016-09-27,-1,1,1
2300,2016-10-07,-1,1,1
2300,2016-10-09,-1,1,1
2300,2016-10-11,-1,1,1
59815,2014-05-19,-1,1,1
2300,2016-09-05,-1,1,1
2300,2016-09-07,-1,1,1
2300,2016-05-25,-1,1,1
2300,2016-06-21,-1,1,1
2300,2016-07-03,-1,1,1
2300,2016-07-12,-1,1,1
2300,2016-07-16,-1,1,1
2300,2016-10-12,-1,1,1
2300,2016-10-19,-1,1,1
2300,2016-10-22,-1,1,1
2300,2016-08-01,-1,1,1
2300,2016-08-05,-1,1,1
2300,2016-08-07,-1,1,1
2300,2016-08-14,-1,1,1
2300,2016-08-16,-1,1,1
2300,2016-08-19,-1,1,1
59865,2014-02-18,-1,1,1
2300,2016-07-20,-1,1,1
2300,2016-07-21,-1,1,1
2300,2016-07-30,-1,1,1
2300,2016-04-03,-1,1,1
2300,2016-04-07,-1,1,1
2300,2016-04-10,-1,1,1
2300,2016-04-14,-1,1,1
2300,2016-04-21,-1,1,1
2300,2016-04-28,-1,1,1
2300,2016-05-06,-1,1,1
2300,2016-05-15,-1,1,1
2300,2016-05-16,-1,1,1
59865,2014-01-26,-1,1,1
2300,2016-09-03,-1,1,1
2300,2016-09-04,-1,1,1
59865,2014-03-10,-1,1,1
2300,2016-05-18,-1,1,1
2300,2016-05-21,-1,1,1
2300,2016-05-22,-1,1,1
2300,2016-02-22,-1,1,1
2300,2016-02-24,-1,1,1
2300,2016-02-28,-1,1,1
2300,2016-03-03,-1,1,1
2300,2016-03-08,-1,1,1
2300,2016-03-14,-1,1,1
2300,2016-03-15,-1,1,1
2300,2016-03-17,-1,1,1
2300,2016-03-20,-1,1,1
2300,2016-03-23,-1,1,1
59865,2014-02-15,-1,1,1
59865,2014-02-17,-1,1,1
2300,2016-03-27,-1,1,1
2300,2016-03-29,-1,1,1
2300,2016-03-31,-1,1,1
2300,2016-04-01,-1,1,1
2300,2016-01-09,-1,1,1
2300,2016-01-10,-1,1,1
2300,2016-01-12,-1,1,1
2300,2016-01-21,-1,1,1
2300,2016-01-29,-1,1,1
2300,2016-01-31,-1,1,1
2300,2016-02-04,-1,1,1
2300,2016-02-08,-1,1,1
2300,2016-02-10,-1,1,1
2300,2016-02-12,-1,1,1
59865,2014-02-27,-1,1,1
59865,2014-03-05,-1,1,1
2300,2016-02-21,-1,1,1
2300,2015-11-25,-1,1,1
2300,2015-11-26,-1,1,1
2300,2015-12-01,-1,1,1
2300,2015-12-03,-1,1,1
2300,2015-12-07,-1,1,1
2300,2015-12-10,-1,1,1
2300,2015-12-15,-1,1,1
2300,2015-12-16,-1,1,1
2300,2015-12-20,-1,1,1
2300,2015-12-23,-1,1,1
2300,2015-12-26,-1,1,1
59865,2014-04-14,-1,1,1
59865,2014-03-19,-1,1,1
59865,2014-03-22,-1,1,1
59865,2014-03-26,-1,1,1
59865,2014-04-22,-1,1,1
2300,2015-12-27,-1,1,1
2300,2016-01-04,-1,1,1
2300,2015-09-29,-1,1,1
2300,2015-10-02,-1,1,1
2300,2015-10-06,-1,1,1
2300,2015-10-16,-1,1,1
2300,2015-10-28,-1,1,1
2300,2015-10-30,-1,1,1
2300,2015-10-31,-1,1,1
2300,2015-11-03,-1,1,1
2300,2015-11-16,-1,1,1
59865,2014-05-05,-1,1,1
2300,2016-02-14,-1,1,1
2300,2016-02-16,-1,1,1
2300,2016-02-18,-1,1,1
2300,2015-07-14,-1,1,1
2300,2015-07-15,-1,1,1
59865,2014-06-09,-1,1,1
59865,2014-05-10,-1,1,1
2300,2015-11-17,-1,1,1
2300,2015-11-24,-1,1,1
2300,2015-08-01,-1,1,1
2300,2015-08-06,-1,1,1
2300,2015-08-07,-1,1,1
2300,2015-08-10,-1,1,1
2300,2015-08-14,-1,1,1
2300,2015-08-26,-1,1,1
2300,2015-08-27,-1,1,1
2300,2015-08-29,-1,1,1
2300,2015-09-11,-1,1,1
59865,2014-05-21,-1,1,1
2300,2015-06-03,-1,1,1
2300,2015-06-04,-1,1,1
2300,2015-06-07,-1,1,1
2300,2015-06-10,-1,1,1
2300,2015-06-12,-1,1,1
2300,2015-06-15,-1,1,1
59865,2014-06-24,-1,1,1
59865,2014-05-28,-1,1,1
59865,2014-06-03,-1,1,1
2300,2015-09-16,-1,1,1
2300,2015-09-17,-1,1,1
2300,2015-09-25,-1,1,1
2300,2015-07-01,-1,1,1
